http://nl.dbpedia.org/resource/Noga	Noga	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Olestra	Olestra	http://nl.dbpedia.org/resource/Categorie:Voedselingrediënt	
http://nl.dbpedia.org/resource/Oliebol	Oliebol	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Pasta_(deegwaar)	Pasta (deegwaar)	http://nl.dbpedia.org/resource/Categorie:Basisvoedsel	
http://nl.dbpedia.org/resource/Pepermunt_(snoep)	Pepermunt (snoep)	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Pepernoot	Pepernoot	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Pindakaas	Pindakaas	http://nl.dbpedia.org/resource/Categorie:Broodbeleg	
http://nl.dbpedia.org/resource/Pizza	Pizza	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Pêche_melba	Pêche melba	http://nl.dbpedia.org/resource/Categorie:Consumptie-ijs	
http://nl.dbpedia.org/resource/Roomijs	Roomijs	http://nl.dbpedia.org/resource/Categorie:Consumptie-ijs	
http://nl.dbpedia.org/resource/Sambal	Sambal	http://nl.dbpedia.org/resource/Categorie:Condiment	
http://nl.dbpedia.org/resource/Sambal	Sambal	http://nl.dbpedia.org/resource/Categorie:Voedselingrediënt	
http://nl.dbpedia.org/resource/Snack	Snack	http://nl.dbpedia.org/resource/Categorie:Snack	
http://nl.dbpedia.org/resource/Snoepgoed	Snoepgoed	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Softijs	Softijs	http://nl.dbpedia.org/resource/Categorie:Consumptie-ijs	
http://nl.dbpedia.org/resource/Sorbet	Sorbet	http://nl.dbpedia.org/resource/Categorie:Consumptie-ijs	
http://nl.dbpedia.org/resource/Stokbrood	Stokbrood	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Stol	Stol	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Sukade	Sukade	http://nl.dbpedia.org/resource/Categorie:Voedselingrediënt	
http://nl.dbpedia.org/resource/Tempé	Tempé	http://nl.dbpedia.org/resource/Categorie:Vleesvervanger	
http://nl.dbpedia.org/resource/Tofoe	Tofoe	http://nl.dbpedia.org/resource/Categorie:Vleesvervanger	
http://nl.dbpedia.org/resource/Turks_fruit_(snoepgoed)	Turks fruit (snoepgoed)	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Vitamine	Vitamine	http://nl.dbpedia.org/resource/Categorie:Lijsten_van_voedsel	
http://nl.dbpedia.org/resource/Wentelteefje	Wentelteefje	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Zeezout	Zeezout	http://nl.dbpedia.org/resource/Categorie:Voedsel_uit_de_zee	
http://nl.dbpedia.org/resource/Zoetstof	Zoetstof	http://nl.dbpedia.org/resource/Categorie:Lijsten_van_voedsel	
http://nl.dbpedia.org/resource/Zuivel	Zuivel	http://nl.dbpedia.org/resource/Categorie:Lijsten_van_voedsel	
http://nl.dbpedia.org/resource/Zure_bom	Zure bom	http://nl.dbpedia.org/resource/Categorie:Snack	
http://nl.dbpedia.org/resource/Zure_haring	Zure haring	http://nl.dbpedia.org/resource/Categorie:Voedsel_uit_de_zee	
http://nl.dbpedia.org/resource/Zuurdesem	Zuurdesem	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Zuurtje	Zuurtje	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Bagel	Bagel	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Baksel	Baksel	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Beef_jerky	Beef jerky	http://nl.dbpedia.org/resource/Categorie:Snack	
http://nl.dbpedia.org/resource/Bensdorp	Bensdorp	http://nl.dbpedia.org/resource/Categorie:Cacao	
http://nl.dbpedia.org/resource/Bitterbal	Bitterbal	http://nl.dbpedia.org/resource/Categorie:Snack	
http://nl.dbpedia.org/resource/Blooker_(fabriek)	Blooker (fabriek)	http://nl.dbpedia.org/resource/Categorie:Cacao	
http://nl.dbpedia.org/resource/Bonbon_(zoetigheid)	Bonbon (zoetigheid)	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Borrelnootje	Borrelnootje	http://nl.dbpedia.org/resource/Categorie:Snack	
http://nl.dbpedia.org/resource/Borstplaat_(snoepgoed)	Borstplaat (snoepgoed)	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Boterbabbelaar	Boterbabbelaar	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Bouillonblokje	Bouillonblokje	http://nl.dbpedia.org/resource/Categorie:Voedselingrediënt	
http://nl.dbpedia.org/resource/Bruine_ringboleet	Bruine ringboleet	http://nl.dbpedia.org/resource/Categorie:Eetbare_paddenstoel	
http://nl.dbpedia.org/resource/Cacaopoeder	Cacaopoeder	http://nl.dbpedia.org/resource/Categorie:Cacao	
http://nl.dbpedia.org/resource/Cassave	Cassave	http://nl.dbpedia.org/resource/Categorie:Basisvoedsel	
http://nl.dbpedia.org/resource/Ciabatta	Ciabatta	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Confetti	Confetti	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Croissant	Croissant	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Crouton	Crouton	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Duopasta	Duopasta	http://nl.dbpedia.org/resource/Categorie:Broodbeleg	
http://nl.dbpedia.org/resource/Filet_americain	Filet americain	http://nl.dbpedia.org/resource/Categorie:Broodbeleg	
http://nl.dbpedia.org/resource/Fish_and_chips	Fish and chips	http://nl.dbpedia.org/resource/Categorie:Snack	
http://nl.dbpedia.org/resource/Focaccia	Focaccia	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Frikadel	Frikadel	http://nl.dbpedia.org/resource/Categorie:Snack	
http://nl.dbpedia.org/resource/Gewone_berkenboleet	Gewone berkenboleet	http://nl.dbpedia.org/resource/Categorie:Eetbare_paddenstoel	
http://nl.dbpedia.org/resource/Gewone_heksenboleet	Gewone heksenboleet	http://nl.dbpedia.org/resource/Categorie:Eetbare_paddenstoel	
http://nl.dbpedia.org/resource/Gewone_morielje	Gewone morielje	http://nl.dbpedia.org/resource/Categorie:Eetbare_paddenstoel	
http://nl.dbpedia.org/resource/Gewone_oesterzwam	Gewone oesterzwam	http://nl.dbpedia.org/resource/Categorie:Eetbare_paddenstoel	
http://nl.dbpedia.org/resource/Hotdog	Hotdog	http://nl.dbpedia.org/resource/Categorie:Snack	
http://nl.dbpedia.org/resource/IJsco	IJsco	http://nl.dbpedia.org/resource/Categorie:Consumptie-ijs	
http://nl.dbpedia.org/resource/Ingrediënt	Ingrediënt	http://nl.dbpedia.org/resource/Categorie:Voedselingrediënt	
http://nl.dbpedia.org/resource/Italiaanse_bol	Italiaanse bol	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Kadetje	Kadetje	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Kaiserbroodje	Kaiserbroodje	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Kaviaar	Kaviaar	http://nl.dbpedia.org/resource/Categorie:Voedsel_uit_de_zee	
http://nl.dbpedia.org/resource/Knäckebröd	Knäckebröd	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Krentenbol	Krentenbol	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Krentenbrood	Krentenbrood	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
